Text,Sentiment,User
"RT @GOPLeader: 🚨 BREAKING 🚨 The Senate just passed #USMCA in a landslide vote. Next stop → President Trump's desk.

✅ PROMISES MADE.
✅ PROM…",0,realDonaldTrump
RT @WhiteHouse: President @realDonaldTrump announced historic steps to protect the Constitutional right to pray in public schools! https://…,0,realDonaldTrump
THANK YOU! #MAGA https://t.co/jVr7qmYOvu,0,realDonaldTrump
I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,0,realDonaldTrump
Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,0,realDonaldTrump
"This is a total disgrace, but just another reason that I’m going to win Michigan again! https://t.co/XrqveOvYcG",0,realDonaldTrump
Looking at this strongly! https://t.co/Giw8UknN3m,0,realDonaldTrump
"RT @SenAlexander: I’m about to chair the Senate HELP Committee’s executive session to vote on #USMCA. 

Updating #NAFTA makes sense, and th…",0,realDonaldTrump
RT @SenAlexander: The reason this committee is voting on the #USMCA is because it includes a section covering labor provisions. Among these…,0,realDonaldTrump
"RT @SenAlexander: This agreement has overwhelming bipartisan support. 

#USMCA will continue to raise family incomes and create even more g…",0,realDonaldTrump
"RT @MarshaBlackburn: Using the powers of the surveillance state to spy on a political opponent’s campaign is what you’d expect from Russia,…",0,realDonaldTrump
"RT @MarshaBlackburn: Tennesseans care about serious issues: trade relations, border security, and lasting tax relief.
 
Democrats care abou…",0,realDonaldTrump
"RT @MarshaBlackburn: How can we trust anything in the House Democrats’ impeachment* report?
 
Their lead investigator, Adam Schiff, fabrica…",0,realDonaldTrump
RT @MarshaBlackburn: This is a solid win for our farmers and manufactures – China will be purchasing $200 billion in American goods and ser…,0,realDonaldTrump
"RT @MarshaBlackburn: .@SenSanders, @SenWarren, @SenAmyKlobuchar, and @SenatorBennet are spending millions of dollars to defeat @realDonaldT…",0,realDonaldTrump
"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, b… https://t.co/Z7cbRoZx0j",0,realDonaldTrump
“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of… https://t.co/GrGttwIide,0,realDonaldTrump
"Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable, which it is, but publicly… https://t.co/DXEg08GdA1",0,realDonaldTrump
One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars… https://t.co/sbp9ND0A2l,0,realDonaldTrump
"RT @SenateGOP: ✓ SIGNED

@realdonaldtrump just signed the Phase One Trade Agreement with China. 

This is the SECOND historic trade deal Re…",0,realDonaldTrump
RT @Scavino45: “@realDonaldTrump Signs Phase One Trade Deal with China” https://t.co/xogyW8ZVwk,0,realDonaldTrump
https://t.co/RcUcLBl9tT https://t.co/1OIXKTv0hp,0,realDonaldTrump
RT @WhiteHouse: LIVE: POTUS Signs the Phase One Trade Agreement! https://t.co/teqGqjdgeZ,0,realDonaldTrump
"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!",0,realDonaldTrump
"RT @realDonaldTrump: We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by k…",0,realDonaldTrump
"RT @realDonaldTrump: Cryin’ Chuck Schumer just said, “The American people want a fair trial in the Senate.” True, but why didn’t Nervous Na…",0,realDonaldTrump
"RT @DailyCaller: Van Jones:

“There was nothing I saw tonight that would be able to take Donald Trump out.”
https://t.co/cj8e5JkYqW",0,realDonaldTrump
"I agree with him on this, 100%. But why would anyone vote Democrat? We are setting all time records with the econom… https://t.co/vYVX7amrLh",0,realDonaldTrump
"RT @michaeljknowles: If the election were held in the 24 hours after this #DemocraticDebate, Trump would win every single state, including…",0,realDonaldTrump
"RT @Liz_Wheeler: Your daily reminder that Democrats want to:

- Open borders
- Abolish private health insurance
- Ban your AR-15s
- Give il…",0,realDonaldTrump
"RT @TrumpWarRoom: President Trump’s Administration is delivering a cleaner environment for American families.

✅Emissions of all key air po…",0,realDonaldTrump
"RT @MAGAindex: Where was Biden in “fixing” all the trade deals under 8 yrs of Obama? 

Now he claims he can fix every problem in the countr…",0,realDonaldTrump
"RT @GOPChairwoman: If 2020 Democrats actually cared about hardworking Americans, they would not be touting a socialist agenda that threaten…",0,realDonaldTrump
RT @kilmeade: .@jockowillink says President @realDonaldTrump's gamble ordering the strike that killed Soleimani was a brilliant move that k…,0,realDonaldTrump
"RT @greggutfeld: if you were a space alien, bouncing between the debate and the trump rally, you'd think these are two different species --…",0,realDonaldTrump
"RT @SebGorka: Support him at: 

https://t.co/j5rGnXYQZd https://t.co/RIX4iIGqnl",0,realDonaldTrump
"Now up to 187 Federal Judges, and two great new Supreme Court Justices. We are in major record territory. Hope EVER… https://t.co/zQ3YWcP7zm",0,realDonaldTrump
"RT @senatemajldr: We’ve reached a simple contradiction. The House case cannot be so robust that it was enough to rush into impeachment, and…",0,realDonaldTrump
"RT @senatemajldr: First, Democrats spent weeks saying the House case was totally convincing. Now, the opposite: They say the House case is…",0,realDonaldTrump
RT @senatemajldr: It’s clear Democrats see impeachment as one big political game. Sen. Schumer told reporters that as long as the process h…,0,realDonaldTrump
RT @StumpforTrump: .@LindseyGrahamSC: “I’m really over with this. This whole thing is a joke. Nothing happened here. We’re not going to imp…,0,realDonaldTrump
RT @DevinNunes: Full blown McCarthyism on display... Did the Russians decide not to play in the 2018 elections so that Pelosi could become…,0,realDonaldTrump
"RT @heytana: ""Look! Up in the sky! It's a bird! It's a plane! 🦅✈️🇺🇸 no it’s a massive .@realDonaldTrump banner at the #DemocraticDebate #KA…",0,realDonaldTrump
"RT @marc_lotter: Hey Comrade Sanders, the Iran Deal gave the green light to Iran for a nuclear bomb in a few years - and BILLIONS to fund t…",0,realDonaldTrump
"RT @JessieJaneDuff: President Trump's amazing record for #Veterans:

Historical $86.5 Bil for VA✅
Lowest vet unemployment✅
Federal college…",0,realDonaldTrump
"RT @DanScavino: 🚨HAPPENING NOW🚨
President Trump hosting a MASSIVE rally in Milwaukee, Wisconsin with Great American Patriots, all with the…",0,realDonaldTrump
Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny! https://t.co/vS48ta5IFr,0,realDonaldTrump
"Prime Minister of the United Kingdom, @BorisJohnson, stated, “We should replace the Iran deal with the Trump deal.” I agree!",0,realDonaldTrump
RT @SenTedCruz: ICYMI on @AmericaNewsroom w @BillHemmer: The Senate will provide a fair #ImpeachmentTrial by respecting due process &amp; allow…,0,realDonaldTrump
RT @SenTedCruz: The recent jobs report is proof that under @realDonaldTrump &amp; Republicans’ leadership the American people are seeing real r…,0,realDonaldTrump
"RT @SenTedCruz: THEN
Dems on Clinton impeachment: innocent until proven guilty! 
 
NOW
Dems on Trump impeachment: guilty until proven innoc…",0,realDonaldTrump
RT @HeatherChilders: Are the #DemocraticDebate &amp; #TrumpRallyMilwaukee discussing the same country?,0,realDonaldTrump
"RT @JesseMeester: The debate showed one thing obvious: The Democrats only hope to beat @realDonaldTrump is to impeach him.

A chasm is grow…",0,realDonaldTrump
Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out te… https://t.co/iUeBd3Um8V,0,realDonaldTrump
"Republicans are fighting for citizens from every background, &amp; from every race, religion, color &amp; creed. We are a m… https://t.co/SoHjwiWqH9",0,realDonaldTrump
"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant cor… https://t.co/AIn44AqdzY",0,realDonaldTrump
GOD BLESS THE U.S.A.! https://t.co/xi2yTS5fY1,0,realDonaldTrump
"Thank you Milwaukee, Wisconsin! #KAG2020 #MAGA https://t.co/Oj2pOxsYlA",0,realDonaldTrump
"Cryin’ Chuck Schumer just said, “The American people want a fair trial in the Senate.” True, but why didn’t Nervous… https://t.co/IEl23qOZm5",0,realDonaldTrump
"We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used b… https://t.co/Lfc6cPrEkz",0,realDonaldTrump
"On my way to Milwaukee, Wisconsin for a #TrumpRally. Look forward to see you all soon! https://t.co/L97KjEc9GW",0,realDonaldTrump
"RT @SenateGOP: .@SpeakerPelosi’s “urgent” impeachment will come to the Senate tomorrow. 
 
Now…it’s our turn. https://t.co/7zSWxBsKLD",0,realDonaldTrump
RT @BarrettSallee: Donald Trump is announced as cheers erupt in the Superdome at the CFP National Championship Game https://t.co/8fv53PQR9t,0,realDonaldTrump
Thank you! https://t.co/4Qe7fb6r3K,0,realDonaldTrump
Thank you to Rick Scott. This Impeachment Hoax is an outrage! https://t.co/HYfBmtYMqF,0,realDonaldTrump
I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have termi… https://t.co/w63r7auD1W,0,realDonaldTrump
"RT @KerriKupecDOJ: Attorney General Barr on Soleimani: ""Frankly, I don't think it was a close call. The President clearly had the authority…",0,realDonaldTrump
"RT @GOPLeader: I'm introducing a resolution in support of the protestors in Iran. The world is watching, and the people of Iran need to kno…",0,realDonaldTrump
"“We demand fairness” shouts Pelosi and the Do Nothing Democrats, yet the Dems in the House wouldn’t let us have 1 w… https://t.co/rQNlV1VoVJ",0,realDonaldTrump
"Really Big Breaking News (Kidding): Booker, who was in zero polling territory, just dropped out of the Democrat Pre… https://t.co/A08X7jH37N",0,realDonaldTrump
The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by t… https://t.co/XzQXM7prc5,0,realDonaldTrump
"RT @realDonaldTrump: Many believe that by the Senate giving credence to a trial based on the no evidence, no crime, read the transcripts, “…",0,realDonaldTrump
"RT @realDonaldTrump: 95% Approval Rating in the Republican Party, a record. 53% Approval Rating overall (can we add 7 to 10 percent because…",0,realDonaldTrump
RT @realDonaldTrump: Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A tota…,0,realDonaldTrump
"Wow! The wonderful Iranian protesters refused to step on, or in any way denigrate, our Great American Flag. It was… https://t.co/5h0VZOMssX",0,realDonaldTrump
"The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy, only because I did wha… https://t.co/K0F1Y0yJMo",0,realDonaldTrump
Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and wan… https://t.co/XaRdJ6P3W8,0,realDonaldTrump
"RT @D0wn_Under: The corrupted Dems trying their best to come to the Ayatollah's rescue.
#NancyPelosiFakeNews https://t.co/a0ksPHeXCy",0,realDonaldTrump
RT @NarimanGharib: Iranian people are angry about what Nancy Pelosi said recently in the interview with @ABC so WE've launched a hashtag ag…,0,realDonaldTrump
"RT @BiggZie_VT: People just now realizing how crazy and destructive Nancy is to America, better yet the world. I pity those that still supp…",0,realDonaldTrump
RT @Saiedey: Just for a second assume there is no Dem nor Rep party. Look at the reality. Iranians want mullas gone. They’ve been massacred…,0,realDonaldTrump
"RT @FaridMedia: While the Iranian people are being killed by the mullahs in the protests, you are lying to the American people! The real pe…",0,realDonaldTrump
"RT @mohmd_mozafari: 🔴The Iranian people are being killed in the streets by the Islamic Republic, but Nancy Pelosi in the USA supports those…",0,realDonaldTrump
"....and, if Republicans win in court and take back the House of Represenatives, your healthcare, that I have now br… https://t.co/zzdutnajQm",0,realDonaldTrump
Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Condit… https://t.co/uU30rw29hb,0,realDonaldTrump
"RT @realDonaldTrump: To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you, and the…",0,realDonaldTrump
مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به م… https://t.co/udybiAeg24,0,realDonaldTrump
"National Security Adviser suggested today that sanctions &amp; protests have Iran “choked off”, will force them to nego… https://t.co/PJgE6U5anL",0,realDonaldTrump
"Many believe that by the Senate giving credence to a trial based on the no evidence, no crime, read the transcripts… https://t.co/F9Y1R7X2IP",0,realDonaldTrump
https://t.co/5YjLSVEXts,0,realDonaldTrump
https://t.co/2iv5aiFEVu,0,realDonaldTrump
https://t.co/gdDcamhY9M,0,realDonaldTrump
"Wow! Crazy Bernie Sanders is surging in the polls, looking very good against his opponents in the Do Nothing Party.… https://t.co/sKGiaRcC8E",0,realDonaldTrump
"You can’t make this up!  David Kris, a highly controversial former DOJ official, was just appointed by the FISA Cou… https://t.co/4RK32rTsj7",0,realDonaldTrump
....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy… https://t.co/KtWpbkK3hs,0,realDonaldTrump
House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing seriou… https://t.co/o0t5OIhrUK,0,realDonaldTrump
خطاب به رهبران ايران: معترضان خود را نكشيد. هزاران تن تاكنون به دست شما كشته يا زنداني شده اند، و جهان نظاره گر است… https://t.co/rt89iBt6D0,0,realDonaldTrump
Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A t… https://t.co/IdrqLnItIi,0,realDonaldTrump
"Why did Nervous Nancy allow corrupt politician Shifty Schiff to lie before Congress? He must be a Witness, and so should she!",0,realDonaldTrump
Great idea. This phony Impeachment Hoax should not even be allowed to proceed. Did NOTHING wrong. Just a partisan v… https://t.co/CZJegmWJwO,0,realDonaldTrump
RT @realDonaldTrump: https://t.co/wBcidgZ2fK,0,realDonaldTrump
"“Pelosi has made a mockery of Impeachment. Her Articles are so weak. But more importantly, she thought she could ex… https://t.co/gOZ6lzEP5h",0,realDonaldTrump
"....discretion, and only as a last resort.” Thank you to the great Michael Goodwin. Could not have said it better myself!",0,realDonaldTrump
"....and then helped to fund them...And zero progress was made on curbing those activities, until Trump droned Solei… https://t.co/hcQg2L0VnK",0,realDonaldTrump
"Michael Goodwin, New York Post: “Trump’s peace through strength philosophy is what America needs. His (John Kerry)… https://t.co/R3YISgqKOT",0,realDonaldTrump
John Kerry got caught essentially admitting that funds given ridiculously to Iran were used to fund attacks on the… https://t.co/JvtrVaxCpJ,0,realDonaldTrump
"George @GStephanopoulos, ask Crazy Nancy why she allowed Adam “Shifty” Schiff to totally make up my conversation wi… https://t.co/xnvtkGIbFk",0,realDonaldTrump
"To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you, and… https://t.co/lFqN4vo6rR",0,realDonaldTrump
Congratulations to @serenawilliams on another big win. She is a great player and an even greater person. Our member… https://t.co/KQxdtNUZNi,0,realDonaldTrump
Congratulations to the Great State of Tennessee. You’ve got yourselves a fantastic football team. Big WIN last night!,0,realDonaldTrump
RT @SenTomCotton: The future of our Iran policy is critical to the global competition that will determine America’s safety and position in…,0,realDonaldTrump
RT @SenTomCotton: The American left and media cover relentlessly for Iran’s murderous regime. They claim that staged mass rallies mean the…,0,realDonaldTrump
RT @SenTomCotton: But the brave people of Iran are not fooled. They have no illusions about the evil men who rule them. As they yet again t…,0,realDonaldTrump
"RT @GOPLeader: Think of the contrast. ↴
While Democrats are trying to remove President Trump from office, the President is focused on remov…",0,realDonaldTrump
"Thank you Rudy! @JudgeJeanine 
https://t.co/hk9yuQo4Nm",0,realDonaldTrump
"I hope the House and Senate Democrats, in particular watch this. It is a classic. Thank you to @JudgeJeanine Pirro! https://t.co/O8P9J0CArF",0,realDonaldTrump
https://t.co/wBcidgZ2fK,0,realDonaldTrump
دولت ایران باید به گروه‌های حقوق بشر اجازه بدهد حقیقت کنونی اعتراضات در جریان مردم ایران را نظارت کرده و گزارش بدهن… https://t.co/Em1WDq1qWm,0,realDonaldTrump
The government of Iran must allow human rights groups to monitor and report facts from the ground on the ongoing pr… https://t.co/DzYmRJeVAZ,0,realDonaldTrump
به مردم شجاع و رنج کشیده ایران: من از ابتدای دوره ریاست جمهوریم با شما ایستاده‌ام و دولت من همچنان با شما خواهد ایس… https://t.co/prNJt2pJgC,0,realDonaldTrump
"To the brave, long-suffering people of Iran: I've stood with you since the beginning of my Presidency, and my Admin… https://t.co/LIJ8JM65Ve",0,realDonaldTrump
"The powerful Trump Wall is replacing porous, useless and ineffective barriers in the high traffic areas requested b… https://t.co/JUGcJddBwU",0,realDonaldTrump
"95% Approval Rating in the Republican Party, a record. 53% Approval Rating overall (can we add 7 to 10 percent beca… https://t.co/rtkawbHjex",0,realDonaldTrump
"Now the Radical Left, Do Nothing Democrats, are asking @senatemajldr Mitch McConnell to do the job that they were u… https://t.co/cZOwsioOX5",0,realDonaldTrump
Nancy Pelosi will go down as the absolute worst Speaker of the House in U.S. history!,0,realDonaldTrump
New polling shows that the totally partisan Impeachment Hoax is going nowhere. A vast majority want the Do Nothing… https://t.co/Bm36Jne71V,0,realDonaldTrump
"Where have the Radical Left, Do Nothing Democrats gone when they have spent the last 3 days defending the life of Q… https://t.co/ek4PB375Of",0,realDonaldTrump
"“FBI Director apologizes for FISA Errors (of which there were far to many to be a coincidence!).” @FoxNews Chris, w… https://t.co/xdwhkP4MIN",0,realDonaldTrump
"RT @SenTomCotton: Progressive activists in New York have pushed for this criminal leniency at the expense of innocent victims. In New York,…",0,realDonaldTrump
"RT @sendavidperdue: Soleimani was a thug and a terrorist, period. For decades, he orchestrated the deaths of countless Americans.

Presiden…",0,realDonaldTrump
"RT @WhiteHouse: ""As long as I am President of the United States, Iran will never be allowed to have a nuclear weapon."" https://t.co/7lzGY5f…",0,realDonaldTrump
"RT @realDonaldTrump: “11,000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29,000. That h…",0,realDonaldTrump
RT @realDonaldTrump: Will be interviewed tonight by Laura @IngrahamAngle at 10pmE on @FoxNews. Enjoy!,0,realDonaldTrump
Will be interviewed tonight by Laura @IngrahamAngle at 10pmE on @FoxNews. Enjoy!,0,realDonaldTrump
She will go down as perhaps the least successful Speaker in U.S. History! https://t.co/aTCkFW3pr4,0,realDonaldTrump
I love constantly proving them wrong. It’s easy! https://t.co/N2bgTBKum6,0,realDonaldTrump
"RT @ByronYork: Oops! This morning senior House Dem Adam Smith broke ranks with Pelosi, said time to send impeachment articles to Senate. No…",0,realDonaldTrump
“I’ve been doing this for 40 years and I’ve never seen anything like this (Economy).” @Varneyco @foxandfriends,0,realDonaldTrump
"“11,000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29,000. Tha… https://t.co/TnTkhP8nVm",0,realDonaldTrump
RT @SenatorWicker: .@SenateGOP is working to make USMCA a reality. This bipartisan agreement will receive expedited consideration now that…,0,realDonaldTrump
"RT @SenatorFischer: Based on the information presented at today’s Iran briefing, I believe @realDonaldTrump acted appropriately and respons…",0,realDonaldTrump
RT @SenCapito: I’m joining @LindseyGrahamSC in urging Speaker Pelosi to send over the Articles of Impeachment. This delay is an abuse of po…,0,realDonaldTrump
"RT @SenCapito: For months, House Democrats said @realDonaldTrump was a national security threat and that impeachment was urgent. Where’s th…",0,realDonaldTrump
"RT @SenCapito: “I definitely think @realDonaldTrump did the right thing, and I think it was very justified.” Watch my full interview with @…",0,realDonaldTrump
We will get this done for our great Miners! https://t.co/8x3WwEo0eV,0,realDonaldTrump
"RT @SenatorCollins: Since 2016, Congress has boosted funding to address the opioid epidemic by 1,300 percent. To ensure those struggling wi…",0,realDonaldTrump
RT @SenCoryGardner: I hope the latest events have made it clear to Iran that the United States will never back down from protecting our peo…,0,realDonaldTrump
RT @SenCoryGardner: I’m amazed by the Coloradans who work every day to protect Colorado’s forests and are now helping fight the horrible wi…,0,realDonaldTrump
"RT @SenShelby: Big news: @Airbus will again increase production rates in #Mobile, AL - resulting in 275 new jobs. Proud this company is bui…",0,realDonaldTrump
RT @SenShelby: Today I joined a resolution with 26 of my colleagues condemning the House of Representatives for withholding the Articles of…,0,realDonaldTrump
"RT @JerryMoran: @SenFinance Also, met with @USTradeRep Robert Lighthizer to discuss Phase One of the trade agrmt w/ China. Includes commitm…",0,realDonaldTrump
"RT @JerryMoran: Thank you, @SecWilkie! I appreciate your leadership at the VA and look forward to working with you in my new role as chairm…",0,realDonaldTrump
"RT @SenPatRoberts: I am proud to join my colleagues in introducing a resolution honoring our fearless military, intelligence community &amp; th…",0,realDonaldTrump
Thank you Mike! https://t.co/0cNENCP1h7,0,realDonaldTrump
I agree. Jovita will do a great job! https://t.co/3uwI4NUxBn,0,realDonaldTrump
"RT @SenateForeign: My statement on the U.S. response to Iranian missile strikes against U.S.-Iraqi bases:
https://t.co/IYYnK2wsKq https://t…",0,realDonaldTrump
"RT @MikeCrapo: Providers will have access to information to recommend lower-cost alternatives, and Medicare Part B will appropriately pay p…",0,realDonaldTrump
"RT @GovernorLittle: I am a strong advocate of healthy lands and waters, and I support President Trump's plans to update the National Enviro…",0,realDonaldTrump
"RT @SenDanSullivan: Glad to meet today with my new colleague in the Senate—Kelly Loeffler, from the state of Georgia. As I learned today, S…",0,realDonaldTrump
"RT @SenTomCotton: Another senseless murder of an innocent American by armed gunmen in Mexico, this time a 13 year-old boy. The Senate shoul…",0,realDonaldTrump
"RT @SenTomCotton: As the president stated earlier this week, Iran must never be allowed to develop a nuclear weapon.",0,realDonaldTrump
RT @SenTomCotton: Thank you to all the law enforcement officers in Arkansas and across the country who put their lives on the line every da…,0,realDonaldTrump
"RT @sendavidperdue: President @realDonaldTrump has made it clear that Iran’s destabilizing behavior will not be tolerated.

I’m hopeful Ira…",0,realDonaldTrump
RT @sendavidperdue: Speaker Pelosi is wasting the American people's time. @realDonaldTrump deserves his day in court &amp; the Senate is ready…,0,realDonaldTrump
RT @LindseyGrahamSC: To the House Dems and GOPers who voted for this resolution: You have done nothing to legally restrict President Trump’…,0,realDonaldTrump
"RT @LindseyGrahamSC: The War Powers Resolution is an infringement on the president’s constitutional powers as Commander in Chief.

https://…",0,realDonaldTrump
Great interview this morning by @foxandfriends with some of the fantastic people who attended the big Rally last ni… https://t.co/mD94GwI4f3,0,realDonaldTrump
Wow! Thank you Greg. Hope I live up to your expectations. https://t.co/jBWn1ksGo4,0,realDonaldTrump
"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant cor… https://t.co/Pz0nf4Jd7X",0,realDonaldTrump
"After years of rebuilding OTHER nations, we are finally rebuilding OUR nation. We are finally putting AMERICA FIRST… https://t.co/Ihhf8MrCLv",0,realDonaldTrump
"Under my administration, we will NEVER make excuses for America’s enemies – we will never hesitate in defending Ame… https://t.co/xtsmWT1Lb4",0,realDonaldTrump
"THANK YOU TOLEDO, OHIO!
https://t.co/PL96KjQWat",0,realDonaldTrump
"Heading to Toledo, Ohio, for first Rally of the year. Tremendous crowd. Here we go for a big 2020 Win!",0,realDonaldTrump
95% Approval Rating in the Republican Party. Thank you!,0,realDonaldTrump
"Smart analysis, I fully agree! https://t.co/0YMU7GunDt",0,realDonaldTrump
"RT @StewardshipAmer: @realDonaldTrump All citizens, including black Americans, should be supporting President @realDonaldTrump; because he…",0,realDonaldTrump
"RT @MatthewJshow: @realDonaldTrump The choice is clear this November!

Continue with prosperity with President Trump's robust and successfu…",0,realDonaldTrump
Thank you! https://t.co/SqRmH7vP39,0,realDonaldTrump
Happy National Law Enforcement Appreciation Day! #LESM https://t.co/kNN3RetVvs,0,realDonaldTrump
"STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 401K’S DOING? 70%, 80%, 90% up? Only 50% up! What are you doing wrong?",0,realDonaldTrump
U.S. Cancer Death Rate Lowest In Recorded History! A lot of good news coming out of this Administration.,0,realDonaldTrump
Breaking News: The Fifth Circuit Court of Appeals just reversed a lower court decision &amp; gave us the go ahead to bu… https://t.co/Prx1iU8L0R,0,realDonaldTrump
"Hope that all House Republicans will vote against Crazy Nancy Pelosi’s War Powers Resolution. Also, remember her “s… https://t.co/Te5MRQOIBT",0,realDonaldTrump
PRESIDENTIAL HARASSMENT!,0,realDonaldTrump
RT @EliseStefanik: Dems obsessed w/ impeachment but won't send articles to the Senate. Why? It's bc they don't want a trial that will EXPOS…,0,realDonaldTrump
Thank you Elise! https://t.co/Y4Hb0zf5jk,0,realDonaldTrump
"Pelosi doesn’t want to hand over The Articles of Impeachment, which were fraudulently produced by corrupt politicia… https://t.co/tFBdV9nokf",0,realDonaldTrump
RT @senatemajldr: There will be no haggling with the House over Senate procedure. We will not cede our authority to try this impeachment. T…,0,realDonaldTrump
"RT @marcorubio: Natl Security officials gave a compelling briefing to Senators just now. They answered every important question. 

Anyone w…",0,realDonaldTrump
"RT @marcorubio: Former Obama officials &amp; their media protectors can howl all they want.

It’s a FACT that as part of  #IranDeal they delive…",0,realDonaldTrump
Great! https://t.co/9QByhxRluS,0,realDonaldTrump
"RT @Scavino45: “As long as I am President of the United States, Iran will never be allowed to have a nuclear weapon.”
@POTUS @realDonaldTru…",0,realDonaldTrump
RT @piersmorgan: *NEW: Forget the pathetic two-faced liberal bleating - President @realDonaldTrump was absolutely right to take out #Soleim…,0,realDonaldTrump
RT @TeamTrump: WATCH: @IvankaTrump on the Blue Collar Boom and rising wages under @realDonaldTrump! https://t.co/DSJArTYvKT,0,realDonaldTrump
"RT @GOPChairwoman: Instead of attacking @realDonaldTrump with Iranian talking points about “needless provocations,” Pelosi should be suppor…",0,realDonaldTrump
RT @Mike_Pence: Joined President @realDonaldTrump in the Situation Room last night upon reports the Islamic Republic of Iran had launched m…,0,realDonaldTrump
RT @TeamTrump: Vice President @mike_pence: The American People can rest easier tonight because of the leadership of @realDonaldTrump and th…,0,realDonaldTrump
WINRED! https://t.co/G09J35NVVj,0,realDonaldTrump
See you later! https://t.co/zHEYAnMVLh,0,realDonaldTrump
RT @WhiteHouse: LIVE: President @realDonaldTrump Addresses the Nation https://t.co/vRH9gVAD0N,0,realDonaldTrump
All is well! Missiles launched from Iran at two military bases located in Iraq. Assessment of casualties &amp; damages… https://t.co/5OSmLxzhin,0,realDonaldTrump
"Had a very good meeting with @kbsalsaud of Saudi Arabia. We discussed Trade, Military, Oil Prices, Security, and St… https://t.co/z3ycLG0G3i",0,realDonaldTrump
Great interview with @GOPLeader Kevin McCarthy on @foxandfriends. “There was no urgency with the Articles of Impeac… https://t.co/761uyD69Dw,0,realDonaldTrump
"RT @RepMarkMeadows: I think the vast majority agree killing 600+ Americans is well beyond justification to say: enough is enough. 

And yet…",0,realDonaldTrump
"RT @JudgeJeanine: .@RepMarkMeadows joined me to talk about the latest on Iran, take a look: https://t.co/H7abiJHyEe",0,realDonaldTrump
"RT @LindseyGrahamSC: We killed the most powerful man in Tehran short of the Ayatollah.  

This was not an act of revenge for what he had do…",0,realDonaldTrump
"RT @LindseyGrahamSC: President @realDonaldTrump took decisive, preemptive action to foil a plot directed at American personnel.

As to what…",0,realDonaldTrump
"RT @LindseyGrahamSC: When it comes to the death of General Soleimani, there is no one to blame but himself.

He effectively signed his own…",0,realDonaldTrump
"RT @LindseyGrahamSC: President @realDonaldTrump’s National security team — @VP Pence, @SecPompeo, @EsperDoD, and national security advisor…",0,realDonaldTrump
RT @LindseyGrahamSC: @tedcruz @realDonaldTrump I’ll be interested to see if the hatred of President Trump prevents Democrats from recognizi…,0,realDonaldTrump
RT @LindseyGrahamSC: I very much support Senator @tedcruz's resolution in support of President @realDonaldTrump's decision to take out Iran…,0,realDonaldTrump
RT @LindseyGrahamSC: I will oppose any War Powers resolution pushed by @SpeakerPelosi so as to allow this President to have the latitude he…,0,realDonaldTrump
"RT @LindseyGrahamSC: ▶️ Dismembering Syria and Yemen.
▶️ Killing their own citizens who are demanding freedom
 
President Trump is right to…",0,realDonaldTrump
"RT @LindseyGrahamSC: To my Democratic colleagues:  40 years of Iranian aggression needs to be dealt with forcefully.
 
Iran is:

▶️ The lar…",0,realDonaldTrump
"RT @LindseyGrahamSC: 📌 When it comes to @SpeakerPelosi’s political stunts regarding the Articles of Impeachment – Enough Already!
 
📌 Speak…",0,realDonaldTrump
